txn_id,order_id,operation_type,status,psp,psp_reference,sku,country,currency,amount_local,fx_rate_applied,fx_date_applied,amount_usd,created_at_utc,captured_at_utc
TXN-105429,ORD-505429,SALE,settled,adyen,8620000000001479,sub_quarterly,GB,GBP,21.99,1.295883,2026-06-25,28.50,2026-06-25T18:57:01Z,2026-06-25T19:59:01Z
TXN-101503,ORD-501503,SALE,declined,paypal_us,BF2RB6PWAG8GP492C,sub_monthly,US,USD,9.99,1.000000,2026-06-25,9.99,2026-06-25T18:57:08Z,
TXN-104436,ORD-504436,SALE,settled,adyen,8620000000000486,sub_quarterly,GB,GBP,21.99,1.295883,2026-06-25,28.50,2026-06-25T18:58:28Z,2026-06-25T20:13:28Z
TXN-100682,ORD-500682,SALE,settled,paypal_us,JZJ36ZRMZ7LXGVJXG,coach_addon,US,USD,4.99,1.000000,2026-06-26,4.99,2026-06-26T07:01:27Z,2026-06-26T07:54:27Z
TXN-107727,ORD-507727,SALE,settled,google_play,,sub_quarterly,GB,GBP,21.99,1.297809,2026-06-26,28.54,2026-06-26T07:04:35Z,2026-06-26T07:22:35Z
TXN-104317,ORD-504317,SALE,settled,adyen,8620000000000367,sub_quarterly,DE,EUR,24.99,1.080042,2026-06-26,26.99,2026-06-26T07:06:49Z,2026-06-26T08:32:49Z
TXN-101442,ORD-501442,SALE,settled,paypal_us,4MQM5CQZFJ8HV49AU,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T07:13:58Z,2026-06-26T07:37:58Z
TXN-105904,ORD-505904,SALE,settled,dlocal,DL-90000209,sub_quarterly,MX,MXN,329.00,0.055052,2026-06-26,18.11,2026-06-26T07:14:12Z,2026-06-26T08:16:12Z
TXN-101463,ORD-501463,SALE,settled,paypal_us,JAKKHKCWZYDL1RKC8,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T07:14:58Z,2026-06-26T08:26:58Z
TXN-106940,ORD-506940,SALE,declined,dlocal,DL-90001245,sub_monthly,BR,BRL,34.90,0.182476,2026-06-26,6.37,2026-06-26T07:16:04Z,
TXN-105006,ORD-505006,SALE,settled,adyen,8620000000001056,sub_monthly,NL,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T07:17:16Z,2026-06-26T07:55:16Z
TXN-101096,ORD-501096,SALE,settled,paypal_us,242LXXLE46SFR42PZ,sub_annual,US,USD,59.99,1.000000,2026-06-26,59.99,2026-06-26T07:21:32Z,2026-06-26T08:54:32Z
TXN-107530,ORD-507530,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T07:24:45Z,2026-06-26T08:47:45Z
TXN-106624,ORD-506624,SALE,declined,dlocal,DL-90000929,sub_monthly,MX,MXN,129.00,0.055052,2026-06-26,7.10,2026-06-26T07:26:34Z,
TXN-104917,ORD-504917,SALE,settled,adyen,8620000000000967,sub_monthly,DE,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T07:28:47Z,2026-06-26T08:09:47Z
TXN-100384,ORD-500384,SALE,settled,paypal_us,RXEXY5KZKVYA620L7,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T07:30:56Z,2026-06-26T08:38:56Z
TXN-100618,ORD-500618,SALE,settled,paypal_us,JAX928CZDM97T01TQ,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T07:31:23Z,2026-06-26T08:05:23Z
TXN-102757,ORD-502757,SALE,settled,paypal_eu,0YAD49SPJB6Z8PCUA,sub_monthly,IT,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T07:31:25Z,2026-06-26T07:39:25Z
TXN-104270,ORD-504270,SALE,settled,adyen,8620000000000320,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T07:31:25Z,2026-06-26T07:45:25Z
TXN-100416,ORD-500416,SALE,settled,paypal_us,GS8NWUZKKQW0DRCB2,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T07:31:47Z,2026-06-26T08:16:47Z
TXN-106307,ORD-506307,SALE,settled,dlocal,DL-90000612,sub_monthly,AR,ARS,5999.00,0.000832,2026-06-26,4.99,2026-06-26T07:35:39Z,2026-06-26T09:25:39Z
TXN-100707,ORD-500707,SALE,settled,paypal_us,25A1KLPQ9SAGC9B4S,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T07:36:55Z,2026-06-26T08:40:55Z
TXN-102185,ORD-502185,SALE,settled,paypal_eu,2K30DHR1CJHY9NDL2,sub_monthly,FR,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T07:40:38Z,2026-06-26T09:03:38Z
TXN-102462,ORD-502462,SALE,settled,paypal_eu,E3H83808K2P4F2EBY,sub_monthly,FR,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T07:43:02Z,2026-06-26T07:52:02Z
TXN-106744,ORD-506744,SALE,settled,dlocal,DL-90001049,sub_annual,CL,CLP,44990,0.001061,2026-06-26,47.73,2026-06-26T07:43:07Z,2026-06-26T08:51:07Z
TXN-101152,ORD-501152,SALE,settled,paypal_us,0USR6253S4KS60WKY,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T07:44:56Z,2026-06-26T09:29:56Z
TXN-107076,ORD-507076,SALE,settled,google_play,,sub_monthly,MX,MXN,129.00,0.055052,2026-06-26,7.10,2026-06-26T07:55:35Z,2026-06-26T09:00:35Z
TXN-102694,ORD-502694,SALE,settled,paypal_eu,PFA9NRJRSHPPFJ2Q6,coach_addon,IT,EUR,4.99,1.080042,2026-06-26,5.39,2026-06-26T07:58:32Z,2026-06-26T08:50:32Z
TXN-102480,ORD-502480,SALE,declined,paypal_eu,EKT9QVJAQB7NDSVBN,sub_monthly,FR,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T08:09:57Z,
TXN-105010,ORD-505010,SALE,settled,adyen,8620000000001060,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T08:10:11Z,2026-06-26T08:40:11Z
TXN-101046,ORD-501046,SALE,settled,paypal_us,QASXVAJMAMBVWXB1J,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T08:13:21Z,2026-06-26T08:58:21Z
TXN-103283,ORD-503283,SALE,settled,paypal_eu,JRMQKFHYXC4GEW63F,sub_monthly,ES,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T08:14:15Z,2026-06-26T09:35:15Z
TXN-101658,ORD-501658,SALE,settled,paypal_us,EJH5T9DDMAWYMC97H,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T08:15:18Z,2026-06-26T09:48:18Z
TXN-105017,ORD-505017,SALE,settled,adyen,8620000000001067,sub_quarterly,DE,EUR,24.99,1.080042,2026-06-26,26.99,2026-06-26T08:15:18Z,2026-06-26T09:33:18Z
TXN-104858,ORD-504858,SALE,settled,adyen,8620000000000908,sub_monthly,FR,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T08:16:40Z,2026-06-26T09:21:40Z
TXN-103771,ORD-503771,SALE,settled,paypal_eu,55UL0Q83FQYM26N5S,sub_monthly,DE,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T08:16:59Z,2026-06-26T09:59:59Z
TXN-102897,ORD-502897,SALE,settled,paypal_eu,S4TAPYYQKYWEK8T2T,sub_monthly,DE,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T08:19:41Z,2026-06-26T08:45:41Z
TXN-103225,ORD-503225,SALE,settled,paypal_eu,3SSRKYGPPGULSXUTM,sub_monthly,ES,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T08:21:43Z,2026-06-26T10:07:43Z
TXN-100333,ORD-500333,SALE,settled,paypal_us,3KD6TY85XGNWF0RFG,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T08:27:31Z,2026-06-26T10:15:31Z
TXN-106684,ORD-506684,SALE,settled,dlocal,DL-90000989,sub_monthly,MX,MXN,129.00,0.055052,2026-06-26,7.10,2026-06-26T08:32:46Z,2026-06-26T10:05:46Z
TXN-104227,ORD-504227,SALE,settled,adyen,8620000000000277,sub_monthly,GB,GBP,8.99,1.297809,2026-06-26,11.67,2026-06-26T08:33:14Z,2026-06-26T10:05:14Z
TXN-107075,ORD-507075,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T08:34:49Z,2026-06-26T09:58:49Z
TXN-106167,ORD-506167,SALE,settled,dlocal,DL-90000472,coach_addon,MX,MXN,59.00,0.055052,2026-06-26,3.25,2026-06-26T08:42:33Z,2026-06-26T09:43:33Z
TXN-107922,ORD-506584,REFUND,settled,dlocal,DL-90001300,sub_quarterly,BR,BRL,89.90,0.182476,2026-06-26,16.40,2026-06-26T08:45:33Z,2026-06-26T08:45:33Z
TXN-100925,ORD-500925,SALE,settled,paypal_us,EU1SLTNBNXYTRACB6,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T08:47:58Z,2026-06-26T09:54:58Z
TXN-106651,ORD-506651,SALE,declined,dlocal,DL-90000956,sub_monthly,BR,BRL,34.90,0.182476,2026-06-26,6.37,2026-06-26T08:52:57Z,
TXN-103461,ORD-503461,SALE,settled,paypal_eu,HC5X3WV0QVEGED2UM,coach_addon,DE,EUR,4.99,1.080042,2026-06-26,5.39,2026-06-26T09:02:23Z,2026-06-26T10:41:23Z
TXN-104533,ORD-504533,SALE,settled,adyen,8620000000000583,sub_monthly,NL,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T09:03:15Z,2026-06-26T09:23:15Z
TXN-102779,ORD-502779,SALE,settled,paypal_eu,N0CV25BCEN9XC13RL,coach_addon,GB,GBP,4.49,1.297809,2026-06-26,5.83,2026-06-26T09:03:17Z,2026-06-26T10:17:17Z
TXN-100426,ORD-500426,SALE,settled,paypal_us,5U34B7JM7RDRCELFT,sub_annual,US,USD,59.99,1.000000,2026-06-26,59.99,2026-06-26T09:10:42Z,2026-06-26T09:30:42Z
TXN-103985,ORD-503985,SALE,settled,adyen,8620000000000035,sub_monthly,FR,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T09:16:43Z,2026-06-26T10:01:43Z
TXN-107722,ORD-507722,SALE,settled,google_play,,coach_addon,US,USD,4.99,1.000000,2026-06-26,4.99,2026-06-26T09:23:49Z,2026-06-26T10:59:49Z
TXN-106634,ORD-506634,SALE,settled,dlocal,DL-90000939,sub_monthly,BR,BRL,34.90,0.182476,2026-06-26,6.37,2026-06-26T09:31:08Z,2026-06-26T11:01:08Z
TXN-106440,ORD-506440,SALE,declined,dlocal,DL-90000745,coach_addon,CL,CLP,3990,0.001061,2026-06-26,4.23,2026-06-26T09:37:17Z,
TXN-106796,ORD-506796,SALE,settled,dlocal,DL-90001101,sub_quarterly,BR,BRL,89.90,0.182476,2026-06-26,16.40,2026-06-26T09:37:58Z,2026-06-26T10:20:58Z
TXN-101629,ORD-501629,SALE,settled,paypal_us,D3K2FZA764Z96VBS9,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T09:42:08Z,2026-06-26T09:56:08Z
TXN-103231,ORD-503231,SALE,settled,paypal_eu,20W509H7R9MUSA4F4,sub_monthly,DE,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T09:53:32Z,2026-06-26T11:17:32Z
TXN-101677,ORD-501677,SALE,settled,paypal_us,QV8QFG3KRTD7BSAR3,sub_annual,US,USD,59.99,1.000000,2026-06-26,59.99,2026-06-26T09:57:38Z,2026-06-26T10:09:38Z
TXN-106810,ORD-506810,SALE,settled,dlocal,DL-90001115,sub_monthly,BR,BRL,34.90,0.182476,2026-06-26,6.37,2026-06-26T09:58:05Z,2026-06-26T11:17:05Z
TXN-104167,ORD-504167,SALE,settled,adyen,8620000000000217,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T09:58:21Z,2026-06-26T10:35:21Z
TXN-102186,ORD-502186,SALE,settled,paypal_eu,7HUQY7M6UNKXLANPY,sub_monthly,GB,GBP,8.99,1.297809,2026-06-26,11.67,2026-06-26T09:58:49Z,2026-06-26T11:03:49Z
TXN-103686,ORD-503686,SALE,settled,paypal_eu,MA18LZMQG35LZVE04,sub_annual,ES,EUR,59.99,1.080042,2026-06-26,64.79,2026-06-26T10:00:06Z,2026-06-26T10:26:06Z
TXN-103439,ORD-503439,SALE,settled,paypal_eu,Y5XVAJXJNC2T2B3DB,sub_annual,ES,EUR,59.99,1.080042,2026-06-26,64.79,2026-06-26T10:01:15Z,2026-06-26T10:44:15Z
TXN-107677,ORD-507677,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T10:01:55Z,2026-06-26T10:14:55Z
TXN-100151,ORD-500151,SALE,settled,paypal_us,9127KWXRV538YY2WJ,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T10:06:55Z,2026-06-26T10:29:55Z
TXN-103668,ORD-503668,SALE,settled,paypal_eu,68LBJL8J5EGUAZ8DL,sub_quarterly,GB,GBP,21.99,1.297809,2026-06-26,28.54,2026-06-26T10:09:25Z,2026-06-26T10:41:25Z
TXN-104273,ORD-504273,SALE,settled,adyen,8620000000000323,sub_monthly,DE,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T10:09:34Z,2026-06-26T11:25:34Z
TXN-103714,ORD-503714,SALE,settled,paypal_eu,U1WE2BMXA6X4CC5BJ,sub_quarterly,DE,EUR,24.99,1.080042,2026-06-26,26.99,2026-06-26T10:10:00Z,2026-06-26T10:32:00Z
TXN-101607,ORD-501607,SALE,settled,paypal_us,A287YHQ2K6W4JWYAX,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T10:13:05Z,2026-06-26T11:54:05Z
TXN-103203,ORD-503203,SALE,settled,paypal_eu,VRE3Q34WHJES7X0X9,sub_quarterly,DE,EUR,24.99,1.080042,2026-06-26,26.99,2026-06-26T10:19:18Z,2026-06-26T10:57:18Z
TXN-106327,ORD-506327,SALE,settled,dlocal,DL-90000632,sub_monthly,BR,BRL,34.90,0.182476,2026-06-26,6.37,2026-06-26T10:20:28Z,2026-06-26T11:39:28Z
TXN-106726,ORD-506726,SALE,settled,dlocal,DL-90001031,sub_monthly,BR,BRL,34.90,0.182476,2026-06-26,6.37,2026-06-26T10:22:26Z,2026-06-26T12:05:26Z
TXN-100009,ORD-500009,SALE,settled,paypal_us,0S9W1EEM7G0UWH62M,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T10:22:51Z,2026-06-26T12:08:51Z
TXN-105191,ORD-505191,SALE,settled,adyen,8620000000001241,coach_addon,GB,GBP,4.49,1.297809,2026-06-26,5.83,2026-06-26T10:27:15Z,2026-06-26T12:13:15Z
TXN-102179,ORD-502179,SALE,settled,paypal_eu,TPJZARXQ828YJ6XQB,sub_quarterly,DE,EUR,24.99,1.080042,2026-06-26,26.99,2026-06-26T10:27:51Z,2026-06-26T11:19:51Z
TXN-103226,ORD-503226,SALE,settled,paypal_eu,8MDAL564SC0L6CP1T,sub_monthly,GB,GBP,8.99,1.297809,2026-06-26,11.67,2026-06-26T10:31:48Z,2026-06-26T10:46:48Z
TXN-107300,ORD-507300,SALE,settled,google_play,,sub_annual,US,USD,59.99,1.000000,2026-06-26,59.99,2026-06-26T10:35:21Z,2026-06-26T11:25:21Z
TXN-103255,ORD-503255,SALE,settled,paypal_eu,KKB1C2EFPQN6N2549,coach_addon,ES,EUR,4.99,1.080042,2026-06-26,5.39,2026-06-26T10:35:29Z,2026-06-26T11:08:29Z
TXN-101872,ORD-501872,SALE,settled,paypal_us,ZSNNYFZSURLRE7A6K,sub_annual,US,USD,59.99,1.000000,2026-06-26,59.99,2026-06-26T10:37:09Z,2026-06-26T11:21:09Z
TXN-106741,ORD-506741,SALE,settled,dlocal,DL-90001046,sub_monthly,BR,BRL,34.90,0.182476,2026-06-26,6.37,2026-06-26T10:42:50Z,2026-06-26T12:29:50Z
TXN-105352,ORD-505352,SALE,settled,adyen,8620000000001402,sub_monthly,FR,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T10:49:35Z,2026-06-26T11:47:35Z
TXN-107394,ORD-507394,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T10:50:18Z,2026-06-26T11:37:18Z
TXN-102000,ORD-502000,SALE,settled,paypal_us,N4EZLL4X6C6AZZ25E,sub_annual,US,USD,59.99,1.000000,2026-06-26,59.99,2026-06-26T10:51:25Z,2026-06-26T11:13:25Z
TXN-106241,ORD-506241,SALE,settled,dlocal,DL-90000546,sub_monthly,BR,BRL,34.90,0.182476,2026-06-26,6.37,2026-06-26T10:52:16Z,2026-06-26T11:25:16Z
TXN-104198,ORD-504198,SALE,settled,adyen,8620000000000248,sub_annual,GB,GBP,54.99,1.297809,2026-06-26,71.37,2026-06-26T10:54:25Z,2026-06-26T12:31:25Z
TXN-103670,ORD-503670,SALE,settled,paypal_eu,SBJEKE0PSU8K0328Y,sub_monthly,ES,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T10:55:11Z,2026-06-26T11:59:11Z
TXN-102759,ORD-502759,SALE,settled,paypal_eu,RKDR258BT0NP8DDSH,sub_quarterly,FR,EUR,24.99,1.080042,2026-06-26,26.99,2026-06-26T10:58:40Z,2026-06-26T12:28:40Z
TXN-104708,ORD-504708,SALE,settled,adyen,8620000000000758,sub_monthly,GB,GBP,8.99,1.297809,2026-06-26,11.67,2026-06-26T10:59:35Z,2026-06-26T12:08:35Z
TXN-106317,ORD-506317,SALE,settled,dlocal,DL-90000622,sub_monthly,MX,MXN,129.00,0.055052,2026-06-26,7.10,2026-06-26T11:06:07Z,2026-06-26T11:44:07Z
TXN-105276,ORD-505276,SALE,settled,adyen,8620000000001326,sub_monthly,DE,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T11:07:07Z,2026-06-26T11:23:07Z
TXN-100019,ORD-500019,SALE,settled,paypal_us,M45Q2Q4H5J547PKRH,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T11:07:10Z,2026-06-26T11:35:10Z
TXN-101149,ORD-501149,SALE,settled,paypal_us,X2EAHNFNWPX5J7CE2,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T11:09:58Z,2026-06-26T12:14:58Z
TXN-105736,ORD-505736,SALE,settled,dlocal,DL-90000041,sub_monthly,CL,CLP,6990,0.001061,2026-06-26,7.42,2026-06-26T11:13:39Z,2026-06-26T12:20:39Z
TXN-104479,ORD-504479,SALE,settled,adyen,8620000000000529,sub_annual,DE,EUR,59.99,1.080042,2026-06-26,64.79,2026-06-26T11:14:45Z,2026-06-26T12:37:45Z
TXN-103698,ORD-503698,SALE,settled,paypal_eu,2CD3HB47JYBQQDSEN,sub_quarterly,GB,GBP,21.99,1.297809,2026-06-26,28.54,2026-06-26T11:17:57Z,2026-06-26T11:48:57Z
TXN-102954,ORD-502954,SALE,settled,paypal_eu,UJKEJ3715GZKJELD3,coach_addon,GB,GBP,4.49,1.297809,2026-06-26,5.83,2026-06-26T11:20:55Z,2026-06-26T11:32:55Z
TXN-101240,ORD-501240,SALE,declined,paypal_us,1GDRUXX4NQ7GNU5MH,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T11:21:29Z,
TXN-104644,ORD-504644,SALE,settled,adyen,8620000000000694,sub_monthly,DE,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T11:23:54Z,2026-06-26T12:58:54Z
TXN-104843,ORD-504843,SALE,settled,adyen,8620000000000893,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T11:27:19Z,2026-06-26T12:47:19Z
TXN-107332,ORD-507332,SALE,settled,google_play,,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T11:27:21Z,2026-06-26T13:01:21Z
TXN-103066,ORD-503066,SALE,settled,paypal_eu,2Q5Y5DC42F2Q6NVGT,sub_monthly,FR,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T11:29:04Z,2026-06-26T12:45:04Z
TXN-105169,ORD-505169,SALE,settled,adyen,8620000000001219,sub_monthly,DE,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T11:32:44Z,2026-06-26T12:39:44Z
TXN-101686,ORD-501686,SALE,declined,paypal_us,X88KT96CJ2WB6XPME,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T11:33:11Z,
TXN-100188,ORD-500188,SALE,settled,paypal_us,SB8Q6WZE6U49ZD264,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T11:33:59Z,2026-06-26T11:50:59Z
TXN-107410,ORD-507410,SALE,settled,google_play,,coach_addon,BR,BRL,16.90,0.182476,2026-06-26,3.08,2026-06-26T11:34:32Z,2026-06-26T13:18:32Z
TXN-101243,ORD-501243,SALE,settled,paypal_us,G0WREMS124WEN02EK,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T11:40:41Z,2026-06-26T12:11:41Z
TXN-101724,ORD-501724,SALE,settled,paypal_us,GQPYG7NX15A35TXYJ,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T11:43:12Z,2026-06-26T12:36:12Z
TXN-101154,ORD-501154,SALE,settled,paypal_us,AG0GERHMQSS0P81VD,coach_addon,US,USD,4.99,1.000000,2026-06-26,4.99,2026-06-26T11:43:37Z,2026-06-26T13:29:37Z
TXN-107162,ORD-507162,SALE,settled,google_play,,sub_annual,BR,BRL,199.90,0.182476,2026-06-26,36.48,2026-06-26T11:45:52Z,2026-06-26T13:01:52Z
TXN-107495,ORD-507495,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T11:46:16Z,2026-06-26T13:24:16Z
TXN-103465,ORD-503465,SALE,settled,paypal_eu,PPMGY8VD8MHL0KRUJ,sub_monthly,FR,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T11:53:12Z,2026-06-26T12:16:12Z
TXN-104901,ORD-504901,SALE,settled,adyen,8620000000000951,sub_annual,US,USD,59.99,1.000000,2026-06-26,59.99,2026-06-26T12:00:30Z,2026-06-26T13:06:30Z
TXN-104599,ORD-504599,SALE,settled,adyen,8620000000000649,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T12:06:41Z,2026-06-26T13:32:41Z
TXN-105498,ORD-505498,SALE,settled,adyen,8620000000001548,sub_quarterly,DE,EUR,24.99,1.080042,2026-06-26,26.99,2026-06-26T12:08:00Z,2026-06-26T13:08:00Z
TXN-105171,ORD-505171,SALE,settled,adyen,8620000000001221,sub_monthly,NL,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T12:08:20Z,2026-06-26T12:33:20Z
TXN-103209,ORD-503209,SALE,settled,paypal_eu,9QFP3J46JN37JQKLR,sub_annual,IT,EUR,59.99,1.080042,2026-06-26,64.79,2026-06-26T12:14:58Z,2026-06-26T13:41:58Z
TXN-102024,ORD-502024,SALE,settled,paypal_us,3N79Q4H668LR4LK41,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T12:15:36Z,2026-06-26T12:54:36Z
TXN-103827,ORD-503827,SALE,declined,paypal_eu,6PPL9TSQX31YJYYQX,sub_monthly,IT,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T12:15:47Z,
TXN-101218,ORD-501218,SALE,settled,paypal_us,U8B9978P8HYN5X5F0,sub_annual,US,USD,59.99,1.000000,2026-06-26,59.99,2026-06-26T12:18:52Z,2026-06-26T13:32:52Z
TXN-100864,ORD-500864,SALE,settled,paypal_us,XM69SYBJHR8YLXLZS,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T12:20:36Z,2026-06-26T12:25:36Z
TXN-106243,ORD-506243,SALE,settled,dlocal,DL-90000548,sub_monthly,CL,CLP,6990,0.001061,2026-06-26,7.42,2026-06-26T12:21:49Z,2026-06-26T13:17:49Z
TXN-105433,ORD-505433,SALE,settled,adyen,8620000000001483,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T12:22:30Z,2026-06-26T12:27:30Z
TXN-105769,ORD-505769,SALE,settled,dlocal,DL-90000074,sub_monthly,BR,BRL,34.90,0.182476,2026-06-26,6.37,2026-06-26T12:25:30Z,2026-06-26T12:39:30Z
TXN-107037,ORD-507037,SALE,settled,google_play,,sub_quarterly,BR,BRL,89.90,0.182476,2026-06-26,16.40,2026-06-26T12:28:50Z,2026-06-26T14:14:50Z
TXN-104683,ORD-504683,SALE,settled,adyen,8620000000000733,sub_monthly,NL,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T12:30:00Z,2026-06-26T13:08:00Z
TXN-105876,ORD-505876,SALE,settled,dlocal,DL-90000181,sub_quarterly,BR,BRL,89.90,0.182476,2026-06-26,16.40,2026-06-26T12:32:22Z,2026-06-26T13:09:22Z
TXN-104968,ORD-504968,SALE,settled,adyen,8620000000001018,sub_annual,US,USD,59.99,1.000000,2026-06-26,59.99,2026-06-26T12:32:55Z,2026-06-26T13:30:55Z
TXN-102148,ORD-502148,SALE,settled,paypal_eu,S7K4ZKCSXYWJ03RK7,sub_monthly,DE,EUR,9.99,1.080042,2026-06-26,10.79,2026-06-26T12:36:21Z,2026-06-26T13:04:21Z
TXN-106654,ORD-506654,SALE,settled,dlocal,DL-90000959,sub_monthly,MX,MXN,129.00,0.055052,2026-06-26,7.10,2026-06-26T12:42:39Z,2026-06-26T14:06:39Z
TXN-107540,ORD-507540,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T12:46:41Z,2026-06-26T12:55:41Z
TXN-101672,ORD-501672,SALE,settled,paypal_us,FWS6SSN71MG3KVPP2,coach_addon,US,USD,4.99,1.000000,2026-06-26,4.99,2026-06-26T12:50:20Z,2026-06-26T13:33:20Z
TXN-101107,ORD-501107,SALE,settled,paypal_us,GQ4C3RCPAVQSCZQS4,sub_quarterly,US,USD,24.99,1.000000,2026-06-26,24.99,2026-06-26T12:51:27Z,2026-06-26T12:56:27Z
TXN-103384,ORD-503384,SALE,settled,paypal_eu,GJUSJXY4PRCCXTXS4,sub_annual,DE,EUR,59.99,1.080042,2026-06-26,64.79,2026-06-26T12:56:07Z,2026-06-26T14:12:07Z
TXN-102283,ORD-502283,SALE,settled,paypal_eu,905FQRU99H1R25BA0,sub_quarterly,DE,EUR,24.99,1.080042,2026-06-26,26.99,2026-06-26T12:59:43Z,2026-06-26T14:03:43Z
TXN-104759,ORD-504759,SALE,settled,adyen,8620000000000809,coach_addon,US,USD,4.99,1.000000,2026-06-26,4.99,2026-06-26T12:59:57Z,2026-06-26T13:56:57Z
TXN-101255,ORD-501255,SALE,settled,paypal_us,H800X5WWFUWGNK7B4,sub_monthly,US,USD,9.99,1.000000,2026-06-26,9.99,2026-06-26T13:02:27Z,2026-06-26T13:39:27Z
TXN-103460,ORD-503460,SALE,settled,paypal_eu,PVQ9QMJ0FN41K16VJ,sub_monthly,GB,GBP,8.99,1.297809,2026-06-26,11.67,2026-06-26T13:03:50Z,2026-06-26T13:45:50Z
TXN-100102,ORD-500102,SALE,declined,paypal_us,0KCZW7WBPG8ZHWRRU,sub_annual,US,USD,59.99,1.000000,2026-06-26,59.99,2026-06-26T13:07:45Z,
TXN-107173,ORD-507173,SALE,settled,google_play,,coach_addon,GB,GBP,4.49,1.297809,2026-06-26,5.83,2026-06-26T13:07:52Z,2026-06-26T13:58:52Z
