Company Account,Merchant Account,Psp Reference,Merchant Reference,Record Type,Creation Date,TimeZone,Gross Currency,Gross Debit,Gross Credit,Commission,Markup,Net Currency,Net Debit,Net Credit,Batch Number
LumoGroup,LumoAPP_US,8620000000000585,ORD-504535,Settled,2026-06-27 12:28:26,Europe/Amsterdam,USD,,9.99,0.19,0.06,USD,,9.74,26
LumoGroup,LumoAPP_US,8620000000001227,ORD-505177,Authorised,2026-06-27 12:31:47,Europe/Amsterdam,USD,,24.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000000991,ORD-504941,Authorised,2026-06-27 12:59:15,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001172,ORD-505122,Authorised,2026-06-27 13:08:34,Europe/Amsterdam,GBP,,8.99,,,GBP,,,26
LumoGroup,LumoECOM_EU,8620000000000459,ORD-504409,Settled,2026-06-27 13:26:37,Europe/Amsterdam,EUR,,4.99,0.09,0.03,EUR,,4.87,26
LumoGroup,LumoECOM_EU,8620000000000452,ORD-504402,Authorised,2026-06-27 13:37:33,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoAPP_US,8620000000001227,ORD-505177,Settled,2026-06-27 13:41:47,Europe/Amsterdam,USD,,24.99,0.47,0.15,USD,,24.37,26
LumoGroup,LumoECOM_EU,8620000000001042,ORD-504992,Authorised,2026-06-27 13:41:55,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001172,ORD-505122,Settled,2026-06-27 13:43:34,Europe/Amsterdam,GBP,,8.99,0.17,0.05,GBP,,8.77,26
LumoGroup,LumoAPP_US,8620000000001114,ORD-505064,Authorised,2026-06-27 14:01:02,Europe/Amsterdam,USD,,9.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000001085,ORD-505035,Authorised,2026-06-27 14:03:08,Europe/Amsterdam,GBP,,8.99,,,GBP,,,26
LumoGroup,LumoECOM_EU,8620000000000991,ORD-504941,Settled,2026-06-27 14:06:15,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000001465,ORD-505415,Authorised,2026-06-27 14:08:45,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001274,ORD-505224,Authorised,2026-06-27 14:15:23,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001274,ORD-505224,Settled,2026-06-27 14:30:23,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000001465,ORD-505415,Settled,2026-06-27 14:30:45,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000699,ORD-504649,Authorised,2026-06-27 14:31:53,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000452,ORD-504402,Settled,2026-06-27 14:35:33,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000001484,ORD-505434,Refused,2026-06-27 14:43:04,Europe/Amsterdam,EUR,,4.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000594,ORD-504544,Authorised,2026-06-27 14:56:23,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001042,ORD-504992,Settled,2026-06-27 14:56:55,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000557,ORD-504507,Authorised,2026-06-27 14:57:35,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000699,ORD-504649,Settled,2026-06-27 14:58:53,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000125,ORD-504075,Authorised,2026-06-27 15:08:33,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoAPP_US,8620000000001114,ORD-505064,Settled,2026-06-27 15:16:02,Europe/Amsterdam,USD,,9.99,0.19,0.06,USD,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000594,ORD-504544,Settled,2026-06-27 15:16:23,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000000223,ORD-504173,Refused,2026-06-27 15:25:05,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001144,ORD-505094,Authorised,2026-06-27 15:26:48,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoAPP_US,8620000000001680,ORD-505630,Authorised,2026-06-27 15:29:52,Europe/Amsterdam,USD,,4.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000001408,ORD-505358,Authorised,2026-06-27 15:34:12,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoAPP_US,8620000000001680,ORD-505630,Settled,2026-06-27 15:37:52,Europe/Amsterdam,USD,,4.99,0.09,0.03,USD,,4.87,26
LumoGroup,LumoECOM_EU,8620000000000600,ORD-504550,Authorised,2026-06-27 15:46:35,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001085,ORD-505035,Settled,2026-06-27 15:48:08,Europe/Amsterdam,GBP,,8.99,0.17,0.05,GBP,,8.77,26
LumoGroup,LumoECOM_EU,8620000000001343,ORD-505293,Authorised,2026-06-27 16:00:01,Europe/Amsterdam,GBP,,8.99,,,GBP,,,26
LumoGroup,LumoECOM_EU,8620000000000557,ORD-504507,Settled,2026-06-27 16:04:35,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoAPP_US,8620000000000386,ORD-504336,Authorised,2026-06-27 16:21:26,Europe/Amsterdam,USD,,9.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000001144,ORD-505094,Settled,2026-06-27 16:21:48,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000125,ORD-504075,Settled,2026-06-27 16:24:33,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000600,ORD-504550,Settled,2026-06-27 16:31:35,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000390,ORD-504340,Authorised,2026-06-27 16:31:59,Europe/Amsterdam,EUR,,4.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000369,ORD-504319,Authorised,2026-06-27 16:34:24,Europe/Amsterdam,EUR,,4.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000369,ORD-504319,Settled,2026-06-27 16:43:24,Europe/Amsterdam,EUR,,4.99,0.09,0.03,EUR,,4.87,26
LumoGroup,LumoECOM_EU,8620000000001408,ORD-505358,Settled,2026-06-27 16:46:12,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000669,ORD-504619,Authorised,2026-06-27 16:47:30,Europe/Amsterdam,GBP,,8.99,,,GBP,,,26
LumoGroup,LumoAPP_US,8620000000000386,ORD-504336,Settled,2026-06-27 16:59:26,Europe/Amsterdam,USD,,9.99,0.19,0.06,USD,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000476,ORD-504426,Authorised,2026-06-27 17:00:58,Europe/Amsterdam,EUR,,4.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000747,ORD-504697,Authorised,2026-06-27 17:06:44,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001186,ORD-505136,Authorised,2026-06-27 17:14:57,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000390,ORD-504340,Settled,2026-06-27 17:32:59,Europe/Amsterdam,EUR,,4.99,0.09,0.03,EUR,,4.87,26
LumoGroup,LumoECOM_EU,8620000000001343,ORD-505293,Settled,2026-06-27 17:34:01,Europe/Amsterdam,GBP,,8.99,0.17,0.05,GBP,,8.77,26
LumoGroup,LumoECOM_EU,8620000000000041,ORD-503991,Authorised,2026-06-27 17:36:12,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001645,ORD-505595,Authorised,2026-06-27 17:40:54,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000747,ORD-504697,Settled,2026-06-27 17:55:44,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000476,ORD-504426,Settled,2026-06-27 17:58:58,Europe/Amsterdam,EUR,,4.99,0.09,0.03,EUR,,4.87,26
LumoGroup,LumoECOM_EU,8620000000001186,ORD-505136,Settled,2026-06-27 18:00:57,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000669,ORD-504619,Settled,2026-06-27 18:06:30,Europe/Amsterdam,GBP,,8.99,0.17,0.05,GBP,,8.77,26
LumoGroup,LumoECOM_EU,8620000000001441,ORD-505391,Authorised,2026-06-27 18:13:45,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001047,ORD-504997,Authorised,2026-06-27 18:14:02,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoAPP_US,8620000000001500,ORD-505450,Authorised,2026-06-27 18:29:33,Europe/Amsterdam,USD,,59.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000001543,ORD-505493,Authorised,2026-06-27 18:38:18,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001047,ORD-504997,Settled,2026-06-27 18:40:02,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000001645,ORD-505595,Settled,2026-06-27 18:41:54,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000001441,ORD-505391,Settled,2026-06-27 18:48:45,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000730,ORD-504680,Authorised,2026-06-27 18:50:43,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001025,ORD-504975,Authorised,2026-06-27 18:52:14,Europe/Amsterdam,EUR,,59.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000041,ORD-503991,Settled,2026-06-27 18:53:12,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000001045,ORD-504995,Authorised,2026-06-27 18:54:03,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000989,ORD-504939,Authorised,2026-06-27 19:19:57,Europe/Amsterdam,GBP,,8.99,,,GBP,,,26
LumoGroup,LumoECOM_EU,8620000000000982,ORD-504932,Authorised,2026-06-27 19:20:31,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001543,ORD-505493,Settled,2026-06-27 19:27:18,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000000482,ORD-504432,Authorised,2026-06-27 19:29:03,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000982,ORD-504932,Settled,2026-06-27 19:31:31,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000000989,ORD-504939,Settled,2026-06-27 19:32:57,Europe/Amsterdam,GBP,,8.99,0.17,0.05,GBP,,8.77,26
LumoGroup,LumoECOM_EU,8620000000000656,ORD-504606,Authorised,2026-06-27 19:34:00,Europe/Amsterdam,GBP,,54.99,,,GBP,,,26
LumoGroup,LumoECOM_EU,8620000000001025,ORD-504975,Settled,2026-06-27 19:41:14,Europe/Amsterdam,EUR,,59.99,1.14,0.36,EUR,,58.49,26
LumoGroup,LumoECOM_EU,8620000000000803,ORD-504753,Authorised,2026-06-27 19:42:09,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000730,ORD-504680,Settled,2026-06-27 19:43:43,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoAPP_US,8620000000001500,ORD-505450,Settled,2026-06-27 19:49:33,Europe/Amsterdam,USD,,59.99,1.14,0.36,USD,,58.49,26
LumoGroup,LumoECOM_EU,8620000000000284,ORD-504234,Authorised,2026-06-27 20:03:32,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000492,ORD-504442,Authorised,2026-06-27 20:12:28,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000482,ORD-504432,Settled,2026-06-27 20:19:03,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000820,ORD-504770,Authorised,2026-06-27 20:25:09,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000492,ORD-504442,Settled,2026-06-27 20:30:28,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000001045,ORD-504995,Settled,2026-06-27 20:42:03,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000820,ORD-504770,Settled,2026-06-27 20:50:09,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000000803,ORD-504753,Settled,2026-06-27 20:56:09,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoAPP_US,8620000000001567,ORD-505517,Refused,2026-06-27 20:59:22,Europe/Amsterdam,USD,,59.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000000656,ORD-504606,Settled,2026-06-27 21:00:00,Europe/Amsterdam,GBP,,54.99,1.04,0.33,GBP,,53.62,26
LumoGroup,LumoECOM_EU,8620000000000284,ORD-504234,Settled,2026-06-27 21:37:32,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000000837,ORD-504787,Authorised,2026-06-28 09:00:38,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000454,ORD-504404,Authorised,2026-06-28 09:05:08,Europe/Amsterdam,GBP,,8.99,,,GBP,,,26
LumoGroup,LumoECOM_EU,8620000000000689,ORD-504639,Authorised,2026-06-28 09:14:10,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000838,ORD-504788,Authorised,2026-06-28 09:19:53,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000454,ORD-504404,Settled,2026-06-28 09:23:08,Europe/Amsterdam,GBP,,8.99,0.17,0.05,GBP,,8.77,26
LumoGroup,LumoECOM_EU,8620000000000099,ORD-504049,Authorised,2026-06-28 09:23:55,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoAPP_US,8620000000000376,ORD-504326,Authorised,2026-06-28 09:29:40,Europe/Amsterdam,USD,,9.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000001415,ORD-505365,Authorised,2026-06-28 09:37:15,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001512,ORD-505462,Authorised,2026-06-28 09:43:53,Europe/Amsterdam,EUR,,4.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000559,ORD-504509,Authorised,2026-06-28 09:48:15,Europe/Amsterdam,GBP,,8.99,,,GBP,,,26
LumoGroup,LumoECOM_EU,8620000000001340,ORD-505290,Authorised,2026-06-28 10:00:19,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000486,ORD-504436,Refunded,2026-06-28 10:06:28,Europe/Amsterdam,GBP,21.99,,,,GBP,21.99,,26
LumoGroup,LumoECOM_EU,8620000000000838,ORD-504788,Settled,2026-06-28 10:10:53,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000000837,ORD-504787,Settled,2026-06-28 10:16:38,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoAPP_US,8620000000000843,ORD-504793,Authorised,2026-06-28 10:25:08,Europe/Amsterdam,USD,,24.99,,,USD,,,26
LumoGroup,LumoAPP_US,8620000000000462,ORD-504412,Authorised,2026-06-28 10:28:28,Europe/Amsterdam,USD,,9.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000000304,ORD-504254,Authorised,2026-06-28 10:29:08,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000689,ORD-504639,Settled,2026-06-28 10:36:10,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000010,ORD-503960,Authorised,2026-06-28 10:36:59,Europe/Amsterdam,GBP,,8.99,,,GBP,,,26
LumoGroup,LumoECOM_EU,8620000000000559,ORD-504509,Settled,2026-06-28 10:39:15,Europe/Amsterdam,GBP,,8.99,0.17,0.05,GBP,,8.77,26
LumoGroup,LumoECOM_EU,8620000000001512,ORD-505462,Settled,2026-06-28 10:39:53,Europe/Amsterdam,EUR,,4.99,0.09,0.03,EUR,,4.87,26
LumoGroup,LumoECOM_EU,8620000000001417,ORD-505367,Authorised,2026-06-28 10:43:03,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000099,ORD-504049,Settled,2026-06-28 10:45:55,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000997,ORD-504947,Authorised,2026-06-28 10:47:03,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001415,ORD-505365,Settled,2026-06-28 10:48:15,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoAPP_US,8620000000000376,ORD-504326,Settled,2026-06-28 10:52:40,Europe/Amsterdam,USD,,9.99,0.19,0.06,USD,,9.74,26
LumoGroup,LumoECOM_EU,8620000000001417,ORD-505367,Settled,2026-06-28 11:03:03,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoAPP_US,8620000000000288,ORD-504238,Authorised,2026-06-28 11:06:12,Europe/Amsterdam,USD,,9.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000000304,ORD-504254,Settled,2026-06-28 11:26:08,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000001340,ORD-505290,Settled,2026-06-28 11:30:19,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoAPP_US,8620000000000843,ORD-504793,Settled,2026-06-28 11:35:08,Europe/Amsterdam,USD,,24.99,0.47,0.15,USD,,24.37,26
LumoGroup,LumoAPP_US,8620000000000462,ORD-504412,Settled,2026-06-28 11:36:28,Europe/Amsterdam,USD,,9.99,0.19,0.06,USD,,9.74,26
LumoGroup,LumoECOM_EU,8620000000001456,ORD-505406,Authorised,2026-06-28 11:45:58,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001247,ORD-505197,Authorised,2026-06-28 11:47:00,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoAPP_US,8620000000000288,ORD-504238,Settled,2026-06-28 11:55:12,Europe/Amsterdam,USD,,9.99,0.19,0.06,USD,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000947,ORD-504897,Authorised,2026-06-28 12:06:16,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000010,ORD-503960,Settled,2026-06-28 12:11:59,Europe/Amsterdam,GBP,,8.99,0.17,0.05,GBP,,8.77,26
LumoGroup,LumoECOM_EU,8620000000000759,ORD-504709,Authorised,2026-06-28 12:14:04,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000997,ORD-504947,Settled,2026-06-28 12:19:03,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000759,ORD-504709,Settled,2026-06-28 12:23:04,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000816,ORD-504766,Authorised,2026-06-28 12:27:39,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001247,ORD-505197,Settled,2026-06-28 12:32:00,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000001033,ORD-504983,Authorised,2026-06-28 12:33:01,Europe/Amsterdam,GBP,,4.49,,,GBP,,,26
LumoGroup,LumoECOM_EU,8620000000000816,ORD-504766,Settled,2026-06-28 12:38:39,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000001033,ORD-504983,Settled,2026-06-28 12:40:01,Europe/Amsterdam,GBP,,4.49,0.09,0.02,GBP,,4.38,26
LumoGroup,LumoECOM_EU,8620000000001150,ORD-505100,Authorised,2026-06-28 12:45:01,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoAPP_US,8620000000000917,ORD-504867,Refused,2026-06-28 12:56:00,Europe/Amsterdam,USD,,24.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000001456,ORD-505406,Settled,2026-06-28 13:03:58,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000001150,ORD-505100,Settled,2026-06-28 13:07:01,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000947,ORD-504897,Settled,2026-06-28 13:07:16,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000918,ORD-504868,Authorised,2026-06-28 13:28:24,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoAPP_US,8620000000000875,ORD-504825,Authorised,2026-06-28 13:35:06,Europe/Amsterdam,USD,,9.99,,,USD,,,26
LumoGroup,LumoAPP_US,8620000000000875,ORD-504825,Settled,2026-06-28 13:48:06,Europe/Amsterdam,USD,,9.99,0.19,0.06,USD,,9.74,26
LumoGroup,LumoAPP_US,8620000000000184,ORD-504134,Authorised,2026-06-28 13:52:26,Europe/Amsterdam,USD,,9.99,,,USD,,,26
LumoGroup,LumoAPP_US,8620000000000184,ORD-504134,Settled,2026-06-28 14:12:26,Europe/Amsterdam,USD,,9.99,0.19,0.06,USD,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000448,ORD-504398,Authorised,2026-06-28 14:25:19,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000708,ORD-504658,Authorised,2026-06-28 14:31:18,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000448,ORD-504398,Settled,2026-06-28 15:01:19,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000000650,ORD-504600,Authorised,2026-06-28 15:04:28,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000918,ORD-504868,Settled,2026-06-28 15:11:24,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000000708,ORD-504658,Settled,2026-06-28 15:15:18,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000000650,ORD-504600,Settled,2026-06-28 15:22:28,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoAPP_US,8620000000001636,ORD-505586,Authorised,2026-06-28 15:48:02,Europe/Amsterdam,USD,,59.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000001461,ORD-505411,Authorised,2026-06-28 15:49:04,Europe/Amsterdam,GBP,,8.99,,,GBP,,,26
LumoGroup,LumoECOM_EU,8620000000000566,ORD-504516,Authorised,2026-06-28 16:02:37,Europe/Amsterdam,EUR,,24.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001021,ORD-504971,Authorised,2026-06-28 16:16:03,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001461,ORD-505411,Settled,2026-06-28 16:33:04,Europe/Amsterdam,GBP,,8.99,0.17,0.05,GBP,,8.77,26
LumoGroup,LumoECOM_EU,8620000000001021,ORD-504971,Settled,2026-06-28 17:10:03,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoECOM_EU,8620000000001145,ORD-505095,Authorised,2026-06-28 17:11:26,Europe/Amsterdam,EUR,,4.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000437,ORD-504387,Authorised,2026-06-28 17:12:05,Europe/Amsterdam,EUR,,59.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000000566,ORD-504516,Settled,2026-06-28 17:16:37,Europe/Amsterdam,EUR,,24.99,0.47,0.15,EUR,,24.37,26
LumoGroup,LumoECOM_EU,8620000000001293,ORD-505243,Authorised,2026-06-28 17:20:49,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoAPP_US,8620000000001636,ORD-505586,Settled,2026-06-28 17:32:02,Europe/Amsterdam,USD,,59.99,1.14,0.36,USD,,58.49,26
LumoGroup,LumoECOM_EU,8620000000001667,ORD-505617,Authorised,2026-06-28 17:33:12,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
LumoGroup,LumoECOM_EU,8620000000001293,ORD-505243,Settled,2026-06-28 17:36:49,Europe/Amsterdam,EUR,,9.99,0.19,0.06,EUR,,9.74,26
LumoGroup,LumoAPP_US,8620000000000166,ORD-504116,Authorised,2026-06-28 17:42:36,Europe/Amsterdam,USD,,9.99,,,USD,,,26
LumoGroup,LumoECOM_EU,8620000000001145,ORD-505095,Settled,2026-06-28 17:55:26,Europe/Amsterdam,EUR,,4.99,0.09,0.03,EUR,,4.87,26
LumoGroup,LumoECOM_EU,8620000000000437,ORD-504387,Settled,2026-06-28 18:00:05,Europe/Amsterdam,EUR,,59.99,1.14,0.36,EUR,,58.49,26
LumoGroup,LumoECOM_EU,8620000000000075,ORD-504025,Refused,2026-06-28 18:03:48,Europe/Amsterdam,EUR,,9.99,,,EUR,,,26
